created_at,tweet,username
2017-10-24 13:14:53+00:00,  EL PAIS DE LA MARAVILLAS,victor_aquino4
2017-10-24 13:09:16+00:00,Para que se supone se enrejo la Plaza Uruguaya     ? Cuales son las ordenanzas municipales?.,luzmatto
2017-10-24 13:08:55+00:00,La   está realizando una campaña para respetar las señales de tránsito.Pero el camión se estacionó donde no se debe Gentileza pic.twitter.com/rL1qpOZH0o,AM_1080
2017-10-24 13:07:42+00:00,Agua a borbotones.   s/ Manuel Domínguez y Parapiti. Atención   y   Tremendo desperdicio y pozo en la calle pic.twitter.com/KG9DsIWwty,Asuncionsehunde
2017-10-24 13:06:21+00:00,"Primer presidente, julio correa, santísima Trinidad destruidos!! Vos pio manejas por la ciudad no ves lo destruido que está carajo la gran p",FabriRios1
2017-10-24 13:04:09+00:00,Muchas gracias   =’ pic.twitter.com/N2dywlK4FK,AlexiaBranda
2017-10-24 12:51:13+00:00,"Mario; veo muchas construcciones en el paseo,se volverán a llenar de mesas y sillas? Y el peatón? Caminarà en pasillos angostos nvmente?",GracielaArceD
2017-10-24 12:48:05+00:00,    Usen parte del predio para una gran parada de buses. Son los buses los q hacen q Artigas sea lento en esa zona,guichermito
2017-10-24 12:46:54+00:00,"Buen día, hemos pedido la mejora a Vialidad. A las órdenes.",AsuncionMuni
2017-10-24 12:38:31+00:00,Pelicula calcada de   cuando fue presidente!,juancaPomber
2017-10-24 12:38:00+00:00,"Pero... Santi va con su campera roja! Algunos hurreros y en la inauguracion, con nuestro lider cartes mejoraremos si llega al senado",juancaPomber
2017-10-24 12:37:49+00:00,"Sería interesante publicar el proyecto, la ciudadanía tiene derecho a conocer la información pública, creemos algunos que debe ser así",SantacruzFISA
2017-10-24 12:37:34+00:00,Gracias,Knightvcs
2017-10-24 12:36:40+00:00,Cuando no aclaran y hablan por hablar surge ésto ya se mezcló.. No dije eso.. Si pero igual nomas.. Coherencia cero!,alensa7
2017-10-24 12:36:39+00:00,Ensuciaron la poca vista que tengo desde mi oficina            ,elton35
2017-10-24 12:35:25+00:00,es un bar privado.,chirovera
2017-10-24 12:35:03+00:00,"Gracias Intendente, de por ahí toque de oido o de ojo !!",anibalgomezcab
2017-10-24 12:33:33+00:00,"Eli los compañeros procederán a la verificación correspondiente, Saludos",AsuDsu
2017-10-24 12:32:58+00:00,Porquería están haciendo ensanchar es el tema no achicar,weduardo13
2017-10-24 12:29:38+00:00,Gral. Garay y Lillo necesita esta campaña ASAP     &,Fatishka
2017-10-24 12:29:22+00:00,"Igual se aplica a ellos, todos tienen intereses, propios o ajenos! Y bombardear un candidato constantemente es un atentado (en ese sentido)",ciscog73_fg
2017-10-24 12:26:46+00:00,Es un bar Casa Clari que alquila un espacio dentro de la Manzana de la Rivera.. infórmate antes por favor,Rous_83_
2017-10-24 12:23:10+00:00,Anoche espectacular   con   y el   mas copado y polémico de la    ,adritasal
2017-10-24 12:17:48+00:00,La   está haciendo está campaña hoy en la ciudad. A ver si respetamos más estas señales INVISIBLES para nosotros. pic.twitter.com/IdX8svb9uj,MalteMelgarejo
2017-10-24 12:13:26+00:00,"Donde se está construyendo toda la vida hubo autos estacionados así que nunca tampoco fue una ""avenida"" extensa. A mi me encanta el proyecto",belenlisboa16
2017-10-24 12:11:22+00:00,"Bien, pero quien costea esos gastos? Se debería multar a los candidatos, no dejarlos libre de esta responsabilidad",faaponte0
2017-10-24 12:11:05+00:00,Digo como lugar turistico pensando en la costanera sur,nelsonjmf
2017-10-24 12:09:58+00:00,    una sugerencia con relacion al cerro lambare que lindo seria poner luz o algo parecido al de camboriu!,nelsonjmf
2017-10-24 12:09:55+00:00,Santiago si puede va a vender su orto por conveniencia,Walteracho98
2017-10-24 12:09:48+00:00,El reporte fue derivado a Vialidad. A las órdenes.,AsuncionMuni
2017-10-24 12:08:49+00:00,"Buen día, derivamos a Vialidad su solicitud. Gracias por el reporte.",AsuncionMuni
2017-10-24 12:08:36+00:00,Ha upei     &,Republicano1887
2017-10-24 12:08:11+00:00,"Buen día, derivamos a   su solicitud. A las órdenes.",AsuncionMuni
2017-10-24 12:08:03+00:00,"1080 millones de inversión en estos dos camiones, la renovación de la flota es necesaria para los servicios a la ciudad.  ",LuisYd_
2017-10-24 12:06:44+00:00,Son sicarios periodisticos comandados por el muñeco vudu de Vierci   !! solo informa para un lado..,martingrau1978
2017-10-24 12:06:02+00:00,"Buen día, derivamos al MOPC su mensaje. A las órdenes.",AsuncionMuni
2017-10-24 12:04:55+00:00,"Buen día, forma parte del proyecto ""Paseo gastronómico 5ta. Avenida"". Gracias por preguntar.",AsuncionMuni
2017-10-24 12:04:39+00:00,"A   no me referí en ese artículo. Fue a ÚHora, que publicó una probada calumnia, por algun odio político o personal de sus periodistas.",silviapaez
2017-10-24 12:02:19+00:00,"Nio usa * era jaja no Ni Usa, porque usa",25noseolvida
2017-10-24 12:01:33+00:00,Muchas gracias!,AlexiaBranda
2017-10-24 12:01:13+00:00,"Antonia, pasamos tu pedido al área vial. Gracias por el reporte.",AsuncionMuni
2017-10-24 12:00:28+00:00,"Buen día Pato, derivamos tu mensaje al área de Tránsito. A las órdenes.",AsuncionMuni
2017-10-24 11:59:38+00:00,"Buen día Marcial, cuál sería tu denuncia? No podemos visualizarlo.",AsuncionMuni
2017-10-24 11:53:51+00:00,Es el.programa mas visto los domingos,mirian09riquel
2017-10-24 11:52:30+00:00,Silvia Paez? La hija del ex defensor del pueblo que metio todo sus parientes en la función publica?? Ella nunca critica a este gobierno.,mirian09riquel
2017-10-24 11:51:47+00:00,"Buenos días Alexia, gracias por indicarnos en la brevedad posible los compañeros estarán para el retiro de los residuos.",AsuDsu
2017-10-24 11:46:23+00:00,¡¿POR QUÉE SIGUEN CON ESTO!? Qué parte de SE ESTAN IMPLANTANDO MAL Y DESTRUYEN EL HUMEDAL no entienden?      &,FerchoMaidana
2017-10-24 11:46:00+00:00,"No coincido! Creo que tampoco es un lugar para un mitin politico, como aniversario de la ANR cuando fueron a saludar al presi",juancaPomber
2017-10-24 11:45:33+00:00,"  no se puede estacionar, mi caminar, ni pasar.. ap. Solano Escobar casi Río de Janeiro pic.twitter.com/azKnR4Dmnp",AlexiaBranda
2017-10-24 11:44:07+00:00,Y.. el uso de recursos es alevoso debido a que el presi quiere blindarse de la justicia con la senaduria,juancaPomber
2017-10-24 11:43:22+00:00,Lo peor es que convierten un acto de inauguracion en algo politico/partidario.,juancaPomber
2017-10-24 11:40:49+00:00,"No veo nada de malo, habrá pedido permiso a  ",juancaPomber
2017-10-24 11:38:59+00:00,Un negro de mierda que dice que gana 40 palos y vive mangueando de canje. Un sogueto más,si_olimpiabayer
2017-10-24 11:28:50+00:00,"Tenes razón , pero no en una unidad militar, que debe ser apolítica. Mburubicha Roga si se puede porq el presidente es político",fortizsaldivar
2017-10-24 11:21:52+00:00,Comitiva fiscal y la   retirará propaganda política en Felix Bogado y Quinta avenida en la mañana de hoy.  ,arnalditocabral
2017-10-24 11:20:30+00:00,"En Mburuvicha Roga se hacen mitín politicos todos los días, y asi nomas es. En democracia se gobierna a través de partidos políticos.",2LegiTwoQuit
2017-10-24 11:18:54+00:00,  para eso nuestros impuestos? Lamentable el zurdo este,JoseGianninoto
2017-10-24 11:16:04+00:00,Cuando vi la foto de   con el Palacio de los López de fondo me dio escalofríos. Por un momento pensé que era una pesadilla.,2LegiTwoQuit
2017-10-24 11:13:30+00:00,"Está bien con el despilfarro para los sectores amigos, amigos ,parientes ,amantes y para sectores que compete ,prioridades no hay recursos",caster6512
2017-10-24 11:09:37+00:00,Le copió a Chukipic.twitter.com/HXOHyu7D5J,DanyOrFe
2017-10-24 11:06:36+00:00,"Buenos días, cual es él sistema para poder acceder a unos de los locales?",santi0986
2017-10-24 11:04:17+00:00,la musica de shakira utilizan ciego sorda y mudo jajaja,JmMeaurio
2017-10-24 10:59:20+00:00,"Coincido. Cuando paso por ahí y veo ""las obras"" me siento Condorito. O sea ¡exijo una explicación!",luchoalvaren
2017-10-24 10:58:23+00:00,    haupei???   &,marcialrj16
2017-10-24 10:57:42+00:00,"De nuevo van a destruir la plaza Uruguaya,acaban de remozar x completo         y ahora",ingjuangodoy
2017-10-24 10:50:32+00:00,"Falta ampliar las avenidas y no achicarlas, esa es la tendencia, es difícil entender eso      ",SantacruzFISA
2017-10-24 10:50:16+00:00,Mario! Ya no voy a poder ver las gradas de la nueva olla cuando pase en direccion a caballero ?,guillelippmann
2017-10-24 10:46:46+00:00,No se como van a explicar q aún estando ellos manifestándose los productos hortícolas lleguen a Asunción..,Nanunfila
2017-10-24 10:42:22+00:00,"Buenos días Paola, gracias por escribirnos, en la brevedad procederemos al retiro. Saludos cordiales",AsuDsu
2017-10-24 10:39:44+00:00,"La verdad que se están comiendo medio carril, por ahora",Afalcon_85
2017-10-24 10:37:52+00:00,"Lamentable, todo es para poner CONSTRUIR PUESTOS sobre la plaza! En que otra ciudad ves eso?",CanoaRigoberto
2017-10-24 10:32:54+00:00,Te haremos llegar el proyecto completo Anibal. El nuevo paseo 5ta. Avenida será uno de los más lindos de la ciudad.,Ferreiromario1
2017-10-24 10:24:38+00:00,"No entiendo que es lo que están haciendo en una de las pocas avenidas de Asunción, construcción s/ el boulevard y achicar quinta con el caótico tránsito     ?? pic.twitter.com/2ZPeLzaleN",anibalgomezcab
2017-10-24 10:17:15+00:00,"Y que paguen para hacer esta bien, chanti Peña ni usa gratis los recursos del país y es un simple candidato choto que va a perder",25noseolvida
2017-10-24 10:16:12+00:00,Procesamos su denuncia,pmtasuncion1
2017-10-24 10:15:38+00:00,"  el tramo de Félix Bogado, si pueden emparejar o tapar los baches",antoniaarroyo
2017-10-24 10:10:00+00:00,    esto está aprobado por la municipalidad ??? Con lo angosta que son nuestras calles (5ta avda) pic.twitter.com/M9kNKJpbod,Chachi21C
2017-10-24 10:03:44+00:00,    podrian a pasar a buscar restos de plantas embolsados que estan al lado de mi casa? 4 de julio y concejal vargaS,Paolab_gp
2017-10-24 09:55:52+00:00,"MARIO.. SABES, LA CARA DE TU INTERVENTOR ES MAS SOSPECHOSA QUE DEL DIRECTOR RENUNCIANTE... MMMMM.. AMALICIAAA LA AMALICIAAA HINA...",torokangue
2017-10-24 09:43:59+00:00,Se usará dinero de los contribuyentes para tapar pelotudeces...y tapar los baches para cuandoCuanto falta para las elecciones municipales?,e_guata
2017-10-24 09:39:45+00:00,En otros países estas cosas no se ven. Los dueños deberían encargarse de su remoción.,TitoLahaye
2017-10-24 09:30:25+00:00,Son sicarios periodísticos! Te aconsejo que leas el artículo de   al respecto para que lo entiendas,ciscog73_fg
2017-10-24 09:28:56+00:00,Sensacional!,ciscog73_fg
2017-10-24 09:26:57+00:00,"""Los fondos de la   serán utilizados para cubrir los costos de la pintura para tapar carteles electorales"" Dr. Jorge Rivas  ",robertoperezpy
2017-10-24 09:23:37+00:00,"""Hoy la   va proceder a tapar toda cartelería política que se encuentre en la vía pública"" Dr. Jorge Rivas  ",robertoperezpy
2017-10-24 08:00:47+00:00,"Que nos va a extrañar , si una vez recuerdo cuando fueron gobierno ocuparon una sede militar para hacer un mitin político",fortizsaldivar
2017-10-24 04:55:56+00:00,Horama,asiguauana
2017-10-24 03:25:58+00:00,Has lo q yo digo no lo q hago!! Que imbéciles y farsante!!,tomdam53
2017-10-24 02:57:42+00:00,excelente,majogo96
2017-10-24 02:47:35+00:00,Cuándo el clima acompaña igual no trabajan en la playa Mbói Ka' falta mucho aún y poco tiempo,dahyal93
2017-10-24 02:32:50+00:00,Enorme recuerdo   1987 Charly García en Paraguay pic.twitter.com/mLEn27SQJu,CamiloFilartiga
2017-10-24 02:30:31+00:00,Ha upei     &,_borjag
2017-10-24 02:30:06+00:00,Av Peron y L M Araña enorme cartel luminoso de Marito. Polución lumínica. Propaganda fuera de tiempo.    ,dagogliano
2017-10-24 02:26:03+00:00,"Algún día de la vida espero puedan cambiar los foquitos del viaducto ñu guazu, no sé digo.       alguien!",viviaponte9
2017-10-24 02:15:45+00:00,Muchas gracias   por visitar   pic.twitter.com/cE9kO6l9OO,alvaromorapy
2017-10-24 01:54:50+00:00,Excelente el programa !!! Felicidades,jdrn74
2017-10-24 01:54:03+00:00,"""Mientras esté en esto, yo soy candidato"",   sobre su candidatura al 2023. Lo dijo en  ",enriquedavalos
2017-10-24 01:48:05+00:00,  se candidata a la presidencia en el   ¿Se volverá nuestro presidente en el próximo periodo? pic.twitter.com/IvLGesHUaD,PolemicaPy
2017-10-24 01:47:02+00:00,Que buenas las palabras de   en donde valoró el trabajo de los movimientos católicos que se forman en conciencia social,jazminsan_
2017-10-24 01:44:50+00:00,Se armó la   en una mesa de lujo en compañía de   solo por  ,PolemicaPy
2017-10-24 01:44:31+00:00,  ya iba a estar con La Haya pidiendo juicio policito y la renuncia del presidente !!,CarlitosRov1979
2017-10-24 01:42:53+00:00,No hay que confundir la jerarquía católica con la feligresía católica  ,jazminsan_
2017-10-24 01:37:26+00:00,Y los de la foto también porfa,gustavodeportes
2017-10-24 01:32:24+00:00,Seguimos pasando genial en compañía del Señor Intendente de la ciudad de     pic.twitter.com/Cfsp2yHMEG,PolemicaPy
2017-10-24 01:28:47+00:00,Xq no le hacen hablar a TITO IBARROLA?,elicartamam
2017-10-24 01:26:28+00:00,risa total,marcela_teli
2017-10-24 01:21:41+00:00,"Genial el programa, totalmente original..",josedavid_lopez
2017-10-24 01:17:55+00:00,Mira que yo pensé que no se podía ser más insoportable que Arturo Rubín pero Álvaro está haciendo un trabajo encomiable,Reinald30496974
2017-10-24 01:16:52+00:00,AAM es un hazme reír,gustavodeportes
2017-10-24 01:16:44+00:00,A este   no le gusta nada!,daimar2812
2017-10-24 01:16:36+00:00,Nuestro señor Intendente el gran   no se guarda nada en esta mesa de colección en  ,PolemicaPy
2017-10-24 01:10:17+00:00,Porque en el programa donde estuvo   no se presento   ?,Jorge_Oddo
2017-10-24 01:09:50+00:00,Espectacular todos juntos. un saludo desde CDE,marcela_teli
2017-10-24 01:09:35+00:00,"Ahí está el intendente figueriti q lastimosamente tenemos y la prensa ""AMIGA"" en vez de estar trabajando x loa mercados controlando así va",ito_ibarra
2017-10-24 01:08:12+00:00,El intendente de Asunción   se suma a la mesa de   solo por  ,PolemicaPy
2017-10-24 00:55:45+00:00,"Para su conocimiento y aprender del mismo, buses eléctrico s            ",SantacruzFISA
2017-10-24 00:55:31+00:00,                   ,esampras
2017-10-24 00:48:02+00:00,ni dudar de eso anibal,JmMeaurio
2017-10-24 00:32:56+00:00,Cuándo se les va a antojar sacar la hija de mil putadas q es el giro a la izq en E. Ayala a la altura del ISE?    ,tsanabria06
2017-10-24 00:25:14+00:00,"Hoy cumple 66 un gigante! Recortes de hace 30 años, cuando fue censurado en Asunción por la dictadura. Publicado x   pic.twitter.com/UXKI3ejWIe",elcircovolador
2017-10-24 00:19:48+00:00,  es muy valiente para salvar un gatito. Pero para afrontar la corrupción se esconde,pedrocacerese
2017-10-24 00:19:00+00:00,"  Como ciudadano: Sr Intendente, que alguien se ocupe de LOS EDIFICIOS HISTÓRICOS de la ciudad!",brunomasitv
2017-10-24 00:14:28+00:00,El Concejal Arregui esta solicitando hace tiempo. Ya recibió amenazas de muerte. Por lo tanto es un poco peligroso pedir estos datos,CardozoCaty
2017-10-24 00:10:55+00:00,Si pero no se puede pedir un informe específico,pedrocacerese
2017-10-24 00:03:55+00:00,"Por la Ley de la Transparencia Pública debería publicar en www. jma. gov.py.listado de Funcionarios con sus salarios, cargos y beneficios.",CardozoCaty
2017-10-24 00:03:10+00:00,    no es Casa Clari?,RAULROSA014
2017-10-23 23:57:32+00:00,Sugiero hagan DESAPARECER los cables que ensucian y dificultan la visual del Palacio de López!,brunomasitv
2017-10-23 23:54:53+00:00,Que? Exigimos explicación sobre esto        &,vikingog
2017-10-23 23:54:33+00:00,Y es la obligación de la municipalidad no? No un ciudadano que busca mejorar el ambiente,lobotong
2017-10-23 23:46:00+00:00,,taboadaIsaac95
2017-10-23 23:36:52+00:00,"Es una lástima.. . Ya están llegando los turistas, el domingo en la playa San Isidro ya estaban recorriendo. Ojalá pronto se habiliten",virginiamorel81
2017-10-23 23:34:37+00:00,Mira mi tuit fijado primo,diegor_mtz
2017-10-23 23:22:40+00:00,Y hagan Uds una nota en la 970 asi sus 10 oyentes se enteran,willerm0
2017-10-23 23:21:48+00:00,Fue lo primero que me puse a buscar pic.twitter.com/3zlf2OtJd1,Javier62001
2017-10-23 23:18:51+00:00,      en serio nadie hace nada?      &,alexluraghi
2017-10-23 23:10:25+00:00,Parque C.Antonio López sin luz         pic.twitter.com/iIgJQ9rTts,Emirandapy
2017-10-23 23:10:18+00:00,Este imbecil nos quiere.tomar del pelo que ya no tenemos,cesarluraschi
2017-10-23 23:05:54+00:00,      embotellamiento a la salida del SND cosa de todos los días a esta hora. PMT de 19 a 21 please!,Knightvcs
2017-10-23 22:49:06+00:00,"Vereda obstruida, 1/2 auto en la vereda, 1/2 auto s/la calzada. Varios. No pude sacar fotos. Ojala multen. Estos se creen impunes. Gracias.",SoyDeRazaAgria
2017-10-23 22:44:32+00:00,Denuncia procesada,pmtasuncion1
2017-10-23 22:43:57+00:00,Agradecemos el dato Procesamos su denuncia,pmtasuncion1
2017-10-23 22:41:35+00:00,"Juicio politico, cadena perpetua, fusilamiento, y la gata flora ya estaría histérica.",kalolo538
2017-10-23 22:39:48+00:00,Te puedo decir algo. Tenes razon,santiarce1988
2017-10-23 22:39:29+00:00,"  si tenes valor, manda a la   a poner orden en PC de Mateo, docenas de autos mal estac sobre Mcal Lopez y multar.",SoyDeRazaAgria
2017-10-23 22:36:07+00:00,Seguí llorando!!..,CausaranoI
2017-10-23 22:32:07+00:00,Y el fondo de la foto que tal ?eh,natharm
2017-10-23 22:25:52+00:00,"Y quién pío es AAM? algún sicario con mucha puntería, algún empleado de gran contrabandista? Qué es? Para que le tengan miedo?",DavidCattebeke
2017-10-23 22:25:46+00:00,Estos plagas siempre están más pendientes de encontrar infractores que de ayudar a descongestionar en transito! PLAGASSSSS,MarioGAcevedo1
2017-10-23 22:25:05+00:00,cc      ,caritorrc
2017-10-23 22:17:59+00:00,"Acto político del Frente Guasu en la Manzana de la Rivera dependiente de   Si era Peña, AAM y ABC ya pedían juicio político. pic.twitter.com/1nf0DtGhWl",ANIBALCORO
2017-10-23 22:14:57+00:00,Sajonia tb es asuncioon!! Porfa intendente si pueden ir a bachear! Zona de la FCM-UNA,josereyes_97
2017-10-23 22:11:38+00:00,"Pero lo mismo ya esta imputado el Sr Figueredo, q mal nuestro sistema judicial",tutonegro
2017-10-23 22:10:12+00:00,Encarnación casi Rca. Argentina. Todas las mañanas lo mismopic.twitter.com/9M1BivYCpH,tererejere
2017-10-23 22:07:46+00:00,Una joya Orlando,UnRecaldeMas
2017-10-23 21:44:17+00:00,"Sobre Mcal López casi Brasília, los pe estacionando frente al PC de Carlos Mateo. Que tal si multan?    ",paty_om
2017-10-23 21:37:34+00:00,"El show de Charly García ""no apto para quinceañeras"", en el Paraguay de Stroessner en 1987, vía   pic.twitter.com/075lUrMpe1",orlandosalerno
2017-10-23 21:28:24+00:00,Barrio S.Vicente acordate Calle Pampliega un Desastre se usa para salir a Gral Santos,weduardo13
2017-10-23 20:55:21+00:00,Muy bien!,OicramAzure
2017-10-23 20:55:17+00:00,Bien!,OicramAzure
2017-10-23 20:51:30+00:00,Las colecciones eran las de antes !,TatiMoreno11
2017-10-23 20:49:41+00:00,Excelente iniciativa falta mucha conciencia en los conductores,TatiMoreno11
2017-10-23 20:37:11+00:00,  donde se pide un informe público sobre esto?,pedrocacerese
2017-10-23 20:35:53+00:00,"Paso mil años y ahora van a construir un sitio para honrar la memoria de quienes no están, mejor trabaja para dignificar a los vivos",alcides_molinas
2017-10-23 20:30:13+00:00,Las Calles de Asunción también parecen demolidas. Yo creo que les falta un recapado ya,anasagales
2017-10-23 20:29:49+00:00,Siempre me divierto entrando a ver respuestas para   como lo que SIEMPRE hay un plagueo BOBO ante un avance que él publica. pic.twitter.com/ahLW3ZFlL5,DuuhFakk
2017-10-23 20:27:31+00:00,Si te fijas hay vehiculos sobre la vereda incluso. Ya pedi ayuda a   pero tampoco tenemos eco. Hace 1 año aguantamos esto,maticantero33
2017-10-23 20:25:25+00:00,Sera que podrán procesarla hoy? Porque hace 1 año denuncio y no hacen nada al respecto,maticantero33
2017-10-23 20:21:30+00:00,Agradecemos el dato Procesamos su denuncia,pmtasuncion1
2017-10-23 20:21:00+00:00,Canalizamos su denuncia.,pmtasuncion1
2017-10-23 20:15:51+00:00,"Ya no es momento de dar muchas vueltas, necesitamos acciones de parte de la   para dejar las playas en condiciones.    ",LuisYd_
2017-10-23 20:14:34+00:00,Seguimos esperando una rápida reacción y acción de la   cuyo director se comprometió a cumplir con Encarnación.    ,LuisYd_
2017-10-23 20:13:37+00:00,Es escaso el margen de tiempo que resta para la llegada masiva del turismo y aún es mucho el trabajo que queda por hacer.    ,LuisYd_
2017-10-23 19:55:33+00:00,"Les dejo el mapa de ubicaciones de los centros municipales de   donde pueden realizar pagos, reclamos, cursos y más pic.twitter.com/z0iMoE9qEM",francotroche1
2017-10-23 19:55:08+00:00,Ahora estan todos estos mal educados sin rsperar sus carteles ni franjas de estacionamiento. MANUEL DOMINGUEZ E/ANTEQUERA Y TACUARYpic.twitter.com/MRbKN5XbZt,maticantero33
2017-10-23 19:53:19+00:00,Señores serian tan amables de venir a hacer su trabajo y retirar los vehículos que TODOS los dias molestan? Esta foto es ahora mismopic.twitter.com/CUklnJbE7G,maticantero33
2017-10-23 19:51:32+00:00,    el cartel de pare que colocaron en la intersección entre saravi y campos Cervera no se ve a la distancia. pic.twitter.com/sc9lDORBia,raul_chuky
2017-10-23 19:50:50+00:00,Ya era hora nde haragán,Gustavob20525
2017-10-23 19:48:08+00:00,Por suerte no le vote.,OicramAzure
2017-10-23 19:47:55+00:00,Lamentable.,OicramAzure
2017-10-23 19:29:09+00:00,Trabajo de limpieza y retiro de basuras en las inmediaciones de la Cancha Vy'a Renda y Penitenciaría de Tacumbu   pic.twitter.com/mgJbmx1LLZ,AsuDgrrd
2017-10-23 19:12:30+00:00,construir otra encima,flavitoarnaldo
2017-10-23 18:56:21+00:00,También y pasa a menudo. El otro día fui a una fiesta muy grande y no había basureros y la novedad era que había funcionarios limpiando,RogelioPedrozo
2017-10-23 18:52:04+00:00,Gomez de Castro 352 casi Andrade,cobayito123
2017-10-23 18:26:03+00:00,"      auxilio está obra esta por echar toda mi casa, ya denunciamos y siguen vamos a ir a prensa...pic.twitter.com/a7FzaUatgI",cobayito123
2017-10-23 18:21:47+00:00,Este mono andaba suelto en el jardín botánico     .pic.twitter.com/3b1A3yapSu,alisajonia
2017-10-23 18:13:51+00:00,    . La muy utilizada Aca Caraja necesita bacheo urgente. Llena de pozos desde varias cuadras antes de Mcal.Lopez,teclitamovil
2017-10-23 17:31:39+00:00,"Una herida abierta para los Asuncenos, lo bueno es que será un espacio de cultura.",Isabelmacielmo1
2017-10-23 17:30:59+00:00,"  Hola Don Mario, si estas al pedo, contanos tu anécdota con R.E.M y su visita incógnito en Py.",Mushbeat
2017-10-23 17:21:44+00:00,Pedimos intervención a   A las órdenes.,AsuncionMuni
2017-10-23 17:21:13+00:00,"Buen día, así es, es consulta para el MOPC. A las órdenes.",AsuncionMuni
2017-10-23 17:16:37+00:00,"Buen día Sergio, hemos comunicados los responsables del área. Gracias por la preocupación.",AsuncionMuni
2017-10-23 17:12:35+00:00,"La direccion exacta seria Avda.Sacramento y Nstra Señora del Carmen, frente al Colegio Aula Viva.",MarcialfRobles
2017-10-23 17:07:26+00:00,"Que épocas, en casa también tengo una partida",Isabelmacielmo1
2017-10-23 17:05:37+00:00,Gracias!,laredagropy
2017-10-23 17:04:15+00:00,La ciudadanía debe entender y colaborar. La mayoría se plaguea y tampoco respeta la señalizaciones,Isabelmacielmo1
2017-10-23 17:03:46+00:00,Hola! A partir de los 65 años son considerados Adultos Mayores.,AreaSocialMuni
2017-10-23 17:01:12+00:00,"Deben multar a la gente intendente, no hay caso la gente seguirá tirando basura en las calles",Isabelmacielmo1
2017-10-23 16:58:27+00:00,"Otra pregunta, capaz corresponda hacerla al   xq en la obra Metrobus no se trabaja 24 horas, en 3 turnos para avanzar mejor?",ChamorroTote
2017-10-23 16:57:24+00:00,Felicitaciones a la comuna. Muy necesaria la educación vial,Isabelmacielmo1
2017-10-23 16:57:19+00:00,"La avenida E. AYALA no da más, se puede hacer algo al respecto?",ChamorroTote
2017-10-23 16:42:03+00:00,  cc,SergioG__777
2017-10-23 16:40:50+00:00,Esperemos se pueda reconstruir el abasto y ayudar a esta gente de la manera que se pueda!,Isabelmacielmo1
2017-10-23 16:37:31+00:00,"Cuánto dolor en ese lugar !! con sólo verlo uno revive todo el sufrimiento de los involucrados, una herida abierta para los trinidenses...",rocioluzviol
2017-10-23 16:26:54+00:00,        &,Fatishka
2017-10-23 16:24:04+00:00,"Todos se comprometen Mario, solo que despues a Uds no les importa un carajo,y ellos se avivan con coimas y privilegios para los amigos.(sic)",anoemiS22
2017-10-23 16:14:26+00:00,No atiende nadie . Gracias de todas formas!,laredagropy
2017-10-23 15:57:19+00:00,Buenas! ¿A partir de qué edad pueden participar las personas en la feria? Gracias!,laredagropy
2017-10-23 15:46:15+00:00,Continuamos realizando los respectivos censos a los permisionarios que fueron re ubicados    ,AsuDgrrd
2017-10-23 15:43:00+00:00,Gracias por los datos Julio. Derivamos a Vialidad. A las órdenes.,AsuncionMuni
2017-10-23 15:30:40+00:00,"Buen día Fernando, comunicamos a los responsables. Gracias por la preocupación.",AsuncionMuni
2017-10-23 15:24:02+00:00,El limpio no es aquel que limpia todo el dia sino el que menos ensucia! La ciudadana todavía no aprende a no ensuciar y después se plaguea,anaperez192
2017-10-23 15:22:49+00:00,mi pregunta como es que se puede construir sobre la vereda y la calzada?,CazalFederico
2017-10-23 15:22:38+00:00,"Así como por Pettirossi, pero estos ""genios"" igual achicaron, incluso permitiendo estacionamiento en ambas manos",giretv
2017-10-23 15:21:53+00:00,Emombe'una Menchipe,anaperez192
2017-10-23 15:21:22+00:00,Esperemos que este equipo pueda ayudar a los afectados!   demostró responsabilidad en esta tragedia y lo sigue demostrando!,anaperez192
2017-10-23 15:20:52+00:00,"En la zona de Villa Morra, por ejemplo Cruz del Chaco y alrededores ni por nada se respeta la Señal de Pare, ahí tendrían que intensificar.",fpessolani63
2017-10-23 15:19:46+00:00,Reclamo realizado! Será escalado a la Dir. De Vigilancia! Esperamos retorno! Muchas gracias,untalivanpy
2017-10-23 15:15:15+00:00,Si la propia grua.o ladrones estaba estacionando dnd dice garage. Sobre manduvira.no respetan y quieren dar leccion guau,yoder24
2017-10-23 14:54:07+00:00,"Nos reubicaron al costado, el humo es insoportable, vean que se apague el fuego de una vez por favor, los bomberos dicen que es con uds ya.pic.twitter.com/toa4Iwbp5L",MarioSanabrial
2017-10-23 14:46:20+00:00,Excelente! Ya mismo me pongo a gestionar!,untalivanpy
2017-10-23 14:44:51+00:00,"El arte esta tan abandonado, es bueno ver que un gobernante apoye estas actividades!",deisycardozo44
2017-10-23 14:43:15+00:00,"Y la consciencia de la gente en no tirar la basura por donde sea, para cuando?",deisycardozo44
2017-10-23 14:38:39+00:00,"No! Pero si es un requisito, me indican en qué bloque y piso lo hago, que rápidamente acudiré para hacerlo!",untalivanpy
2017-10-23 14:37:50+00:00,Buenísimo equipo! Tenemos confianza que el trabajo será favorable para el abasto!,deisycardozo44
2017-10-23 14:27:24+00:00,Gracias!,theonesita
2017-10-23 14:23:06+00:00,La tierra sin mal...,SusanaaCaceres
2017-10-23 14:22:18+00:00,"Buen día, tomamos nota y comunicamos a Vialidad. A las órdenes.",AsuncionMuni
